,lat,lon,cf,area,mask,restricted_area
461,44.90,-69.60,0.17588517,171.67124647149276,0.4347893,74.64082107744296
462,43.36,-72.82,0.17583738,176.20680464630925,0.5522449,97.30930950321367
463,43.64,-71.98,0.17573531,175.39153073782714,0.3790853,66.48835145988808
464,45.32,-67.78,0.17569667,170.4126130928419,0.61663264,105.08197956239054
465,43.50,-72.54,0.17568365,175.79969249841446,0.3392347,59.63735765702552
466,43.78,-71.98,0.1756822,174.98232180147855,0.61801016,108.14085327240302
467,44.76,-68.90,0.17564599,172.08874433721917,0.21870506,37.63667882825574
468,45.18,-67.78,0.17557105,170.83317834745975,0.51535714,88.04009765101377
469,42.38,-72.54,0.17554545,179.02699714361677,0.098724484,17.674347994500973
470,44.76,-69.32,0.17553048,172.08874433721917,0.44209182,76.07902663715232
471,45.32,-68.20,0.1755266,170.4126130928419,0.6230216,106.17073931757332
472,45.46,-68.76,0.17549469,169.99103038910835,0.5556632,94.45776468300316
473,44.62,-69.46,0.17548548,172.50521474648227,0.49785715,85.88295516304423
474,42.80,-72.96,0.17544329,177.82470859197778,0.4885406,86.87458801821266
475,45.04,-68.62,0.175429,171.25272364197562,0.5269784,90.24648176700735
476,45.18,-68.34,0.17526445,170.83317834745975,0.7207653,123.13062578499701
477,45.46,-69.04,0.17523454,169.99103038910835,0.6980102,118.6554741778826
478,44.90,-69.32,0.17521025,171.67124647149276,0.27836734,47.78766833170135
479,46.72,-68.62,0.17519963,166.15141815308257,0.87306124,145.06036311386518
480,44.90,-68.48,0.17518601,171.67124647149276,0.77428573,132.92259702933873
481,44.76,-70.72,0.17517126,172.08874433721917,0.83086735,142.9829189897548
482,44.76,-70.58,0.1751524,172.08874433721917,0.84158164,144.82672813705798
483,45.46,-68.62,0.17515232,169.99103038910835,0.69454086,118.0657161444384
484,42.52,-72.54,0.17513612,178.62729999041667,0.284949,50.899671335606904
485,46.30,-68.90,0.17513186,167.4403091140274,0.7204008,120.62413435286591
486,45.04,-69.32,0.17512594,171.25272364197562,0.33890033,58.037604158785314
487,45.32,-70.30,0.17506544,170.4126130928419,0.67142856,114.41989562107099
488,45.32,-69.18,0.17505956,170.4126130928419,0.6190816,105.49931596874936
489,45.18,-69.74,0.17504278,170.83317834745975,0.71693873,122.4769226189456
490,42.94,-72.96,0.17504056,177.42181913861378,0.6012245,106.67034131766358
491,45.32,-69.60,0.17502986,170.4126130928419,0.5948099,101.36310761315792
492,45.74,-69.18,0.17498752,169.144822708598,0.71074,120.2179862526135
493,45.32,-68.34,0.17493775,170.4126130928419,0.5860204,99.86526940421373
494,44.90,-69.46,0.17488115,171.67124647149276,0.34270406,58.83243275507833
495,44.90,-68.90,0.17488077,171.67124647149276,0.31274408,53.68916621534591
