,lat,lon,cf,area,mask,restricted_area
3053,43.54,-70.60,0.42022714,32.2683395233618,0.43638524,14.081427220607084
3054,43.06,-71.50,0.42008352,32.524097531452135,0.33222222,10.805227992135094
3055,46.12,-68.02,0.420081,30.85529523116192,0.5214031,16.088045790867405
3056,43.90,-69.82,0.42006895,32.07503381693746,0.15725327,5.043903804914906
3057,44.38,-73.30,0.42006618,31.815324450250383,0.01284153,0.4085574479758591
3058,44.80,-69.46,0.4199989,31.586246442794923,0.6616014,20.89750563222935
3059,44.74,-69.10,0.41993654,31.61907607473005,0.62187874,19.663231289603235
3060,41.86,-71.44,0.4199326,33.1534670645538,0.0,0.0
3061,42.10,-71.50,0.41986892,33.0287477925354,0.09084556,3.000515172466237
3062,42.58,-71.80,0.41986287,32.777572884439415,0.01048218,0.3435804167186494
3063,44.32,-70.00,0.41984254,31.847910608716553,0.4292509,13.67074416378763
3064,46.90,-69.16,0.4198366,30.415646789250555,0.9795441,29.793467455769765
3065,44.74,-69.22,0.41976774,31.61907607473005,0.5772889,18.253342457154933
3066,47.08,-69.16,0.41968182,30.313385972216995,0.85349035,25.87218248285543
3067,45.82,-67.96,0.41967228,31.022872576167664,0.9129164,28.32128982899242
3068,43.06,-71.56,0.41960752,32.524097531452135,0.49055555,15.954876703328774
3069,47.20,-68.20,0.41956434,30.245045820028814,0.5118906,15.482154355164983
3070,45.22,-68.38,0.4195555,31.35547116991944,0.9250892,29.006607127816213
3071,42.40,-71.74,0.41954723,32.872034008731305,0.26450694,8.69488099814694
3072,45.28,-68.38,0.41953665,31.32236544344512,0.69579196,21.79385003629418
3073,44.68,-68.02,0.4194963,31.651871032441683,0.8480421,26.842118257123726
3074,45.04,-69.94,0.41949284,31.454581893424084,0.8036236,25.27764486283523
3075,44.38,-72.82,0.4194674,31.815324450250383,0.83278686,26.495384087777648
3076,42.70,-72.76,0.41934004,32.7144190207372,0.4784621,15.652609625890312
3077,43.18,-71.02,0.41932723,32.46037132990209,0.3519774,11.425317361218282
3078,46.66,-68.38,0.4193248,30.55152740841662,0.6388077,19.51655138253423
3079,46.78,-68.08,0.4192923,30.483653957000957,0.6449445,19.660264624218723
3080,44.74,-71.20,0.41926152,31.61907607473005,0.7786111,24.618964348533463
3081,41.56,-72.76,0.41925305,33.3085478705883,0.16396694,5.4615006319877635
3082,42.04,-71.92,0.41924506,33.059982026274824,0.34514028,11.41033139844359
3083,46.72,-68.02,0.41922888,30.5176074158723,0.39892983,12.17438407165581
3084,45.46,-69.04,0.41919667,31.222842316366826,0.8356794,26.092286504417014
3085,42.16,-71.14,0.41916546,32.997477338693294,0.0053399787,0.1762058270809148
3086,44.74,-70.24,0.41914624,31.61907607473005,0.80157804,25.34515718125321
3087,42.76,-71.08,0.41905227,32.68278825845872,0.060097832,1.9641647256541575
3088,46.84,-68.02,0.4189986,30.449667069036767,0.30053508,9.151193214345406
3089,45.88,-69.04,0.41899478,30.98942500116254,0.8239012,25.53222371604857
3090,47.26,-68.32,0.41895384,30.210825974045445,0.5888369,17.78924936496841
3091,45.34,-68.02,0.41892847,31.28922536812718,0.49613556,15.523697433158443
3092,46.18,-69.04,0.41890645,30.82167810502909,0.9523125,29.35187022690772
3093,42.16,-73.24,0.41885385,32.997477338693294,0.39727464,13.109061035660407
3094,44.92,-72.58,0.4188533,31.5204833002992,0.90555555,28.543548474129377
3095,41.62,-73.18,0.41878828,33.277604627405125,0.24264462,8.074631826562245
3096,45.88,-68.38,0.4187611,30.98942500116254,0.628872,19.488380976777712
3097,43.06,-71.02,0.41875923,32.524097531452135,0.23833333,7.7515764555522315
3098,44.44,-68.68,0.4186553,31.78270340235014,0.68549347,21.78683561704832
3099,47.02,-69.34,0.4185718,30.347506203478382,0.92168325,27.970788203395426
3100,44.14,-71.26,0.41857177,31.945459390354667,0.94305557,30.12634341829448
3101,41.56,-71.92,0.41855258,33.3085478705883,0.19768596,6.584632160577212
3102,42.40,-72.34,0.41844743,32.872034008731305,0.0,0.0
3103,42.22,-71.38,0.41837993,32.96617069904041,0.0814116,2.6838287062043746
3104,46.60,-68.08,0.4183458,30.58541389743647,0.8192628,25.057491908321115
3105,43.12,-71.26,0.41831547,32.49225224656163,0.39027777,12.6810038511517
3106,43.84,-70.12,0.41826499,32.10733957670218,0.21373364,6.86241866418631
3107,41.68,-73.36,0.418258,33.24662489121698,0.25286195,8.406806295227717
3108,42.04,-73.06,0.4182412,33.059982026274824,0.8002697,26.456902656519986
3109,44.68,-73.24,0.41818956,31.651871032441683,0.021944445,0.6945827311987436
3110,41.26,-72.94,0.41817972,33.462715505174515,0.0,0.0
3111,42.82,-71.38,0.41817334,32.65112165546491,0.059722222,1.9499975487184837
3112,43.30,-70.78,0.4181114,32.39650274116038,0.41765755,13.530644097874754
3113,41.86,-72.16,0.41808397,33.1534670645538,0.36958677,12.25308266632281
3114,43.06,-70.96,0.418077,32.524097531452135,0.119444445,3.8848227714711565
3115,43.48,-70.48,0.41806546,32.300433495082004,0.18644068,6.022114670474886
3116,43.00,-71.14,0.41798964,32.55590714965131,0.23861112,7.7682013701007016
3117,43.06,-71.20,0.4179438,32.524097531452135,0.26527777,8.62792016659232
3118,44.08,-70.06,0.41792595,31.977905634120248,0.47687447,15.249446823709544
3119,41.74,-73.12,0.41791785,33.215608695997,0.35768595,11.880756663480772
3120,42.46,-71.44,0.4178969,32.840582969547576,0.00035599858,0.01169120083836604
3121,42.76,-73.24,0.41789204,32.68278825845872,0.51068884,16.69073526756847
3122,42.76,-71.32,0.41789114,32.68278825845872,0.101111114,3.304593130259741
3123,42.28,-72.04,0.41787544,32.93482790790836,0.31683874,10.435029419355812
3124,44.26,-71.98,0.4178513,31.8804618420139,0.7991667,25.477802827457143
3125,46.42,-69.28,0.4177961,30.686871971925903,0.82134366,25.20446775025504
3126,44.50,-70.54,0.4177749,31.750047500788828,0.733197,23.27903874560555
3127,41.74,-71.20,0.41768637,33.215608695997,0.052559547,1.7457973505857678
3128,42.10,-72.40,0.41766098,33.0287477925354,0.249199,8.230731019616867
