,latitude,longitude
826763,40.09,-90.98
826831,39.81,-90.98
826881,39.53,-90.98
826895,40.37,-90.98
826898,40.25,-90.98
826923,41.21,-90.94
827059,41.25,-90.94
827070,41.17,-90.94
827073,41.09,-90.94
827076,41.13,-90.94
827091,40.45,-90.94
827199,39.49,-90.94
827204,40.49,-90.94
827219,39.77,-90.94
827230,40.53,-90.94
827239,39.45,-90.94
827278,40.29,-90.94
827307,40.09,-90.94
827308,41.01,-90.94
827312,40.65,-90.94
827345,40.25,-90.94
827347,39.41,-90.94
827365,40.17,-90.94
827370,40.41,-90.94
827378,40.13,-90.94
827383,40.73,-90.94
827423,40.21,-90.94
827440,39.73,-90.94
827446,41.29,-90.94
827465,40.33,-90.94
827466,40.37,-90.94
827525,39.61,-90.94
827547,41.37,-90.94
827549,41.41,-90.94
827553,40.77,-90.94
827572,40.89,-90.94
827583,39.57,-90.94
827616,41.05,-90.94
827618,40.81,-90.94
827620,40.01,-90.94
827621,40.05,-90.94
827634,40.85,-90.94
827637,40.93,-90.94
827638,39.97,-90.94
827658,39.81,-90.94
827676,41.33,-90.94
827682,40.97,-90.94
827686,39.53,-90.94
827713,39.85,-90.94
827715,39.89,-90.94
827721,40.57,-90.94
827722,39.93,-90.94
827739,40.61,-90.94
827748,39.69,-90.94
827781,39.65,-90.94
827794,40.69,-90.94
827851,39.41,-90.9
827853,39.49,-90.9
827862,40.61,-90.9
827873,40.69,-90.9
827898,39.53,-90.9
827940,41.29,-90.9
827974,40.73,-90.9
827975,39.37,-90.9
827987,40.65,-90.9
827990,41.01,-90.9
828002,39.45,-90.9
828037,41.21,-90.9
828039,41.25,-90.9
828071,40.25,-90.9
828077,40.13,-90.9
828103,40.33,-90.9
828108,40.21,-90.9
828110,40.41,-90.9
828140,40.17,-90.9
828159,40.45,-90.9
828165,40.01,-90.9
828167,40.29,-90.9
828188,39.97,-90.9
828193,40.81,-90.9
828217,39.57,-90.9
828240,40.37,-90.9
828248,40.85,-90.9
828250,40.93,-90.9
828253,41.05,-90.9
828256,40.05,-90.9
