,latitude,longitude
574902,36.53,-101.54
574997,36.61,-101.54
575059,36.97,-101.54
575238,36.61,-101.5
575279,36.85,-101.5
575403,36.97,-101.5
575460,36.89,-101.5
575776,36.53,-101.5
575997,36.57,-101.5
576001,36.65,-101.5
576005,36.73,-101.5
576109,36.93,-101.5
576127,36.81,-101.5
576189,36.69,-101.5
576220,36.77,-101.5
576252,36.57,-101.46
576306,36.61,-101.46
576332,36.97,-101.46
576374,36.73,-101.46
576463,36.53,-101.46
576732,36.65,-101.46
576767,36.69,-101.46
576828,36.89,-101.46
576984,36.77,-101.46
576993,36.93,-101.46
577067,36.81,-101.46
577072,36.85,-101.46
577309,36.81,-101.42
577592,36.73,-101.42
577631,36.65,-101.42
577800,36.57,-101.42
577829,36.97,-101.42
577872,36.85,-101.42
577960,36.89,-101.42
578085,36.77,-101.42
578179,36.93,-101.42
578201,36.53,-101.42
578259,36.69,-101.42
578262,36.61,-101.42
578413,36.77,-101.38
578454,36.81,-101.38
578519,36.69,-101.38
578584,36.73,-101.38
578622,36.53,-101.38
578708,36.57,-101.38
578801,36.65,-101.38
578892,36.93,-101.38
578924,36.85,-101.38
578978,36.97,-101.38
579018,36.89,-101.38
579168,36.61,-101.38
579442,36.93,-101.34
579451,36.77,-101.34
579520,36.61,-101.34
579523,36.53,-101.34
579529,36.69,-101.34
579757,36.85,-101.34
579782,36.65,-101.34
579873,36.89,-101.34
579904,36.57,-101.34
579959,36.81,-101.34
579960,36.73,-101.34
580044,36.97,-101.34
580543,36.93,-101.3
580649,36.77,-101.3
580738,36.69,-101.3
580857,36.61,-101.3
581089,36.89,-101.3
581099,36.85,-101.3
581160,36.97,-101.3
581251,36.65,-101.3
581266,36.53,-101.3
581398,36.57,-101.3
581463,36.73,-101.3
581516,36.81,-101.3
581574,36.73,-101.26
581616,36.97,-101.26
581783,36.85,-101.26
581908,36.61,-101.26
582151,36.53,-101.26
582200,36.65,-101.26
582308,36.69,-101.26
582327,36.81,-101.26
582354,36.77,-101.26
582464,36.57,-101.26
582569,36.89,-101.26
582593,36.93,-101.26
582657,36.69,-101.22
582882,36.93,-101.22
582936,36.97,-101.22
582985,36.89,-101.22
583035,36.57,-101.22
583058,36.85,-101.22
583107,36.61,-101.22
583152,36.77,-101.22
583253,36.53,-101.22
583344,36.81,-101.22
583524,36.73,-101.22
583669,36.65,-101.22
583832,36.77,-101.18
583909,36.69,-101.18
583940,36.89,-101.18
584005,36.85,-101.18
584023,36.93,-101.18
584160,36.53,-101.18
584196,36.57,-101.18
584210,36.73,-101.18
584342,36.81,-101.18
584530,36.65,-101.18
584613,36.97,-101.18
584778,36.61,-101.18
584829,36.77,-101.14
585070,36.69,-101.14
585144,36.81,-101.14
585184,36.53,-101.14
585221,36.73,-101.14
585459,36.65,-101.14
585470,36.61,-101.14
585541,36.57,-101.14
585607,36.97,-101.14
585688,36.85,-101.14
585770,36.89,-101.14
585776,36.93,-101.14
586009,36.65,-101.1
586022,36.77,-101.1
586058,36.89,-101.1
586352,36.57,-101.1
586421,36.93,-101.1
586475,36.53,-101.1
586592,36.85,-101.1
586620,36.97,-101.1
586686,36.61,-101.1
586833,36.69,-101.1
586846,36.81,-101.1
586861,36.73,-101.1
586993,36.85,-101.06
586997,36.73,-101.06
587104,36.57,-101.06
587286,36.81,-101.06
587297,36.69,-101.06
587582,36.93,-101.06
587657,36.77,-101.06
587671,36.61,-101.06
587741,36.97,-101.06
587764,36.65,-101.06
587897,36.89,-101.06
587952,36.53,-101.06
588465,36.65,-101.02
588580,36.77,-101.02
588615,36.53,-101.02
588690,36.89,-101.02
588697,36.97,-101.02
588791,36.61,-101.02
588820,36.57,-101.02
588833,36.81,-101.02
