,latitude,longitude
1320919,42.81,-71.62
1321067,43.41,-71.62
1321126,43.53,-71.62
1321144,42.77,-71.62
1321146,42.73,-71.62
1321372,44.29,-71.62
1321537,44.21,-71.62
1321619,42.97,-71.62
1321620,44.41,-71.62
1321621,44.45,-71.62
1321622,43.05,-71.62
1321801,44.73,-71.62
1321814,43.69,-71.62
1321818,42.89,-71.62
1321826,43.25,-71.62
1321854,43.17,-71.62
1321858,42.93,-71.62
1321866,44.17,-71.62
1321876,43.61,-71.62
1321887,43.09,-71.62
1321905,43.93,-71.62
1321908,43.57,-71.62
1321910,43.45,-71.62
1321917,44.25,-71.62
1321922,43.21,-71.62
1321935,43.85,-71.62
1321941,43.37,-71.62
1321964,44.05,-71.62
1321986,43.01,-71.62
1321989,43.89,-71.62
1321992,43.29,-71.62
1322009,44.01,-71.62
1322029,43.81,-71.62
1322050,43.97,-71.62
1322068,44.13,-71.62
1322081,43.77,-71.62
1322082,43.65,-71.62
1322091,44.09,-71.62
1322098,43.73,-71.62
1322167,43.81,-71.58
1322186,44.49,-71.58
1322211,44.57,-71.58
1322222,43.41,-71.58
1322240,43.29,-71.58
1322294,44.53,-71.58
1322295,43.21,-71.58
1322301,44.41,-71.58
1322302,44.05,-71.58
1322320,43.05,-71.58
1322323,44.45,-71.58
1322329,43.13,-71.58
1322331,44.13,-71.58
1322349,44.65,-71.58
1322383,43.33,-71.58
1322426,42.97,-71.58
1322460,44.81,-71.58
1322524,44.01,-71.58
1322590,43.17,-71.58
1322602,44.09,-71.58
1322613,44.73,-71.58
1322614,43.97,-71.58
1322670,44.37,-71.58
1322671,43.65,-71.58
1322713,42.77,-71.58
1322725,43.69,-71.58
1322762,43.45,-71.58
1322773,44.69,-71.58
1322822,44.17,-71.58
1322861,42.89,-71.58
1322897,42.93,-71.58
1322935,43.09,-71.58
1322943,43.89,-71.58
1322962,42.85,-71.58
1322976,43.49,-71.58
1322984,44.33,-71.58
1323022,43.25,-71.58
1323036,42.81,-71.58
1323124,43.73,-71.58
1323125,44.21,-71.58
1323143,43.85,-71.58
1323198,43.01,-71.58
1323201,43.53,-71.58
1323234,44.77,-71.58
1323237,43.37,-71.58
1323271,42.73,-71.58
1323279,43.57,-71.58
1323324,43.93,-71.58
1323328,43.61,-71.58
1323329,44.29,-71.58
1323380,43.77,-71.58
1323423,44.25,-71.58
1323516,43.73,-71.54
1323521,43.77,-71.54
1323524,43.69,-71.54
1323547,43.81,-71.54
1323555,44.05,-71.54
1323567,43.25,-71.54
1323631,44.25,-71.54
1323665,43.61,-71.54
1323681,42.73,-71.54
1323697,44.77,-71.54
1323791,43.89,-71.54
1323814,44.69,-71.54
1323859,43.37,-71.54
1323911,42.97,-71.54
1323917,43.65,-71.54
1323928,43.33,-71.54
1323954,44.81,-71.54
1323965,44.09,-71.54
1323971,43.41,-71.54
1324139,44.49,-71.54
1324142,44.57,-71.54
1324143,44.53,-71.54
1324152,43.29,-71.54
1324175,44.61,-71.54
1324191,44.17,-71.54
1324202,43.13,-71.54
1324208,44.13,-71.54
1324215,43.05,-71.54
1324216,44.45,-71.54
1324292,44.37,-71.54
1324298,42.77,-71.54
1324303,44.73,-71.54
1324326,44.01,-71.54
1324374,42.81,-71.54
1324384,42.93,-71.54
1324396,43.45,-71.54
1324398,43.57,-71.54
1324399,43.49,-71.54
1324463,44.21,-71.54
1324465,43.21,-71.54
1324471,42.85,-71.54
1324476,43.85,-71.54
1324485,43.01,-71.54
1324488,43.53,-71.54
1324501,44.85,-71.54
1324560,42.89,-71.54
1324564,43.09,-71.54
1324570,43.93,-71.54
1324674,44.29,-71.54
1324696,43.97,-71.54
1324718,43.17,-71.54
1324738,44.41,-71.54
1324742,44.33,-71.54
1324751,44.65,-71.54
1324777,43.85,-71.5
1324814,43.73,-71.5
1324874,44.29,-71.5
1324890,42.73,-71.5
1324892,44.65,-71.5
