,latitude,longitude
1286716,42.53,-72.7
1286744,42.61,-72.7
1286915,42.69,-72.7
1287084,42.65,-72.66
1287137,42.69,-72.66
1287153,42.09,-72.66
1287162,42.05,-72.66
1287206,42.73,-72.66
1287216,42.61,-72.66
1287217,42.25,-72.66
1287319,42.57,-72.66
1287450,42.49,-72.66
1287549,42.45,-72.66
1287580,42.41,-72.66
1287620,42.13,-72.66
1287629,42.21,-72.66
1287640,42.17,-72.66
1287708,42.33,-72.66
1287709,42.37,-72.66
1287962,42.53,-72.66
1288328,42.29,-72.66
1288354,42.05,-72.62
1288383,42.21,-72.62
1288404,42.13,-72.62
1288427,42.25,-72.62
1288432,42.61,-72.62
1288457,42.09,-72.62
1288465,42.69,-72.62
1288472,42.17,-72.62
1288557,42.49,-72.62
1288569,42.37,-72.62
1288623,42.41,-72.62
1288627,42.45,-72.62
1288675,42.53,-72.62
1288760,42.33,-72.62
1288773,42.29,-72.62
1289394,42.65,-72.62
1289521,42.57,-72.62
1289730,42.25,-72.58
1289759,42.45,-72.58
1289783,42.05,-72.58
1289784,42.09,-72.58
1289796,42.61,-72.58
1289803,42.65,-72.58
1289828,42.69,-72.58
1289829,42.17,-72.58
1289878,42.53,-72.58
1289925,42.57,-72.58
1289961,42.29,-72.58
1290025,42.41,-72.58
1290072,42.13,-72.58
1290080,42.21,-72.58
1290212,42.33,-72.58
1290420,42.37,-72.58
1290811,42.49,-72.58
1290951,42.61,-72.54
1291074,42.17,-72.54
1291083,42.37,-72.54
1291102,42.57,-72.54
1291125,42.05,-72.54
1291167,42.65,-72.54
1291254,42.13,-72.54
1291281,42.21,-72.54
1291295,42.69,-72.54
1291327,42.09,-72.54
1291338,42.25,-72.54
1291353,42.45,-72.54
1291394,42.49,-72.54
1291692,42.29,-72.54
1291903,42.33,-72.54
1291952,42.53,-72.54
1291967,42.41,-72.54
1292267,42.53,-72.5
1292292,42.61,-72.5
1292334,42.09,-72.5
1292382,42.57,-72.5
1292387,42.65,-72.5
1292474,42.05,-72.5
1292633,42.33,-72.5
1292635,42.17,-72.5
1292649,42.41,-72.5
1292808,42.37,-72.5
1292840,42.49,-72.5
1292903,42.29,-72.5
1292908,42.25,-72.5
1293019,42.45,-72.5
1293205,42.21,-72.5
1293208,42.13,-72.5
1293296,42.69,-72.5
1293527,42.17,-72.46
1293538,42.05,-72.46
1293555,42.25,-72.46
1293570,42.49,-72.46
1293574,42.41,-72.46
1293576,42.45,-72.46
1293581,42.09,-72.46
1293609,42.37,-72.46
1293624,42.13,-72.46
1293628,42.21,-72.46
1293654,42.33,-72.46
1293843,42.65,-72.46
1293909,42.61,-72.46
1293950,42.69,-72.46
1294230,42.29,-72.46
1294294,42.53,-72.46
1294767,42.57,-72.46
1294889,42.37,-72.42
1294924,42.49,-72.42
1294944,42.45,-72.42
1295207,42.33,-72.42
1295208,42.41,-72.42
1295234,42.21,-72.42
1295235,42.13,-72.42
1295283,42.25,-72.42
1295378,42.05,-72.42
1295379,42.09,-72.42
1295391,42.17,-72.42
1295642,42.65,-72.42
1295755,42.57,-72.42
1295818,42.61,-72.42
1295881,42.29,-72.42
1296018,42.69,-72.42
1296058,42.53,-72.42
1296084,42.57,-72.38
1296143,42.13,-72.38
1296150,42.21,-72.38
1296191,42.09,-72.38
1296203,42.53,-72.38
1296212,42.17,-72.38
1296216,42.05,-72.38
1296379,42.69,-72.38
1296488,42.61,-72.38
1296580,42.65,-72.38
1296850,42.25,-72.38
1296930,42.29,-72.38
1296931,42.33,-72.38
1296936,42.37,-72.38
1296965,42.49,-72.38
1297247,42.45,-72.38
1297361,42.41,-72.38
1297746,42.05,-72.34
1298419,42.65,-72.34
1298428,42.37,-72.34
1298447,42.49,-72.34
1298486,42.57,-72.34
1298487,42.69,-72.34
1298493,42.21,-72.34
1298500,42.45,-72.34
1298524,42.29,-72.34
1298533,42.53,-72.34
1298548,42.61,-72.34
1298613,42.17,-72.34
1298614,42.33,-72.34
1298631,42.25,-72.34
1298643,42.41,-72.34
1298645,42.09,-72.34
1298648,42.13,-72.34
1298657,42.53,-72.3
1298749,42.41,-72.3
1298772,42.33,-72.3
1299111,42.25,-72.3
1299160,42.09,-72.3
1299162,42.05,-72.3
1299278,42.37,-72.3
1299430,42.57,-72.3
1299443,42.49,-72.3
1299454,42.65,-72.3
1299477,42.45,-72.3
1299484,42.29,-72.3
1299551,42.61,-72.3
1299684,42.13,-72.3
1299692,42.21,-72.3
1299702,42.17,-72.3
1299923,42.69,-72.3
1300089,42.17,-72.26
1300093,42.13,-72.26
1300099,42.09,-72.26
1300100,42.05,-72.26
1300116,42.21,-72.26
1300240,42.29,-72.26
1300502,42.53,-72.26
1300756,42.65,-72.26
1300769,42.33,-72.26
1300825,42.45,-72.26
1300892,42.49,-72.26
1300914,42.41,-72.26
1300920,42.25,-72.26
1300942,42.69,-72.26
1300943,42.37,-72.26
1301109,42.61,-72.26
1301215,42.57,-72.26
1301246,42.09,-72.22
1301407,42.41,-72.22
1301553,42.61,-72.22
1301615,42.69,-72.22
1301693,42.21,-72.22
1301762,42.05,-72.22
1301971,42.65,-72.22
1301974,42.57,-72.22
1302317,42.17,-72.22
1302324,42.53,-72.22
1302344,42.13,-72.22
1302408,42.33,-72.22
1302471,42.29,-72.22
1302503,42.25,-72.22
1302521,42.37,-72.22
1302524,42.45,-72.22
1302526,42.49,-72.22
1302552,42.13,-72.18
1302555,42.17,-72.18
1302582,42.21,-72.18
1302709,42.37,-72.18
1302712,42.49,-72.18
1302719,42.29,-72.18
1302720,42.25,-72.18
1302722,42.45,-72.18
1302724,42.33,-72.18
1302841,42.41,-72.18
1303119,42.57,-72.18
1303196,42.69,-72.18
1303355,42.65,-72.18
1303591,42.05,-72.18
1303604,42.09,-72.18
1303713,42.53,-72.18
1303753,42.61,-72.18
1303900,42.33,-72.14
1303960,42.41,-72.14
1304092,42.61,-72.14
1304168,42.69,-72.14
1304428,42.65,-72.14
1304438,42.57,-72.14
1304587,42.13,-72.14
1304593,42.21,-72.14
1304598,42.17,-72.14
1304610,42.05,-72.14
1304612,42.09,-72.14
1304677,42.53,-72.14
1304971,42.49,-72.14
1305010,42.45,-72.14
1305015,42.29,-72.14
1305017,42.25,-72.14
1305090,42.37,-72.14
1305259,42.57,-72.1
1305319,42.65,-72.1
1305394,42.61,-72.1
1305429,42.53,-72.1
1305474,42.69,-72.1
1305646,42.45,-72.1
1305651,42.33,-72.1
1305676,42.29,-72.1
1305684,42.25,-72.1
1305881,42.09,-72.1
1305883,42.05,-72.1
1305894,42.13,-72.1
1305895,42.21,-72.1
1305897,42.17,-72.1
1306272,42.41,-72.1
1306353,42.49,-72.1
1306356,42.37,-72.1
1306428,42.69,-72.06
1306739,42.61,-72.06
1306827,42.53,-72.06
1306846,42.09,-72.06
1306860,42.05,-72.06
