prod_solar-UPV,load_solar-UPV,prod_wind-onshore,load_wind-onshore,prod_ng,load_ng,prod_CCGT,load_CCGT,sLev,sCh,sDis,demand
0.0,0.0,39223.33548920217,16447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16447.0
0.0,0.0,38421.46417562502,15741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15741.0
0.0,0.0,37259.32253257468,14797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14797.0
0.0,0.0,35861.73965613564,13489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13489.0
0.0,0.0,33043.65008191171,12218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12218.0
0.0,0.0,30454.880462044734,11164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11164.0
0.0,0.0,29163.48766960681,10567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10567.0
0.0,0.0,28496.139069502668,10246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10246.0
0.0,0.0,28803.876417236566,10088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10088.0
0.0,0.0,28953.5852406875,10112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10112.0
0.0,0.0,29244.383184845086,10471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10471.0
0.0,0.0,29975.0794419532,11256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11256.0
0.4677723809841494,0.0,31370.761592884694,12175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12175.0
1393.940085287466,0.0,32422.84827167733,13235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13235.0
860.7619085992017,0.0,32967.272446714574,14222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14222.0
2715.796802439496,0.0,33682.52660505676,14722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14722.0
1828.73274767562,0.0,35232.5129260475,14795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14795.0
1426.9186367298937,0.0,35664.25529284518,14595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14595.0
3132.000626876633,0.0,36571.44311949962,14264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14264.0
25012.38124091101,0.0,39110.68290737338,13952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13952.0
17534.30430931248,0.0,41421.27057250732,13848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13848.0
